state,Year,Month,group,covid,coverage,value
CA,2022,4,Adult,Suspected,patients,10247
CA,2022,4,Pediatric,Confirmed,hospital,11769
CA,2022,4,Pediatric,Confirmed,patients,173
CA,2022,4,Pediatric,Suspected,hospital,11802
CA,2022,4,Pediatric,Suspected,patients,326
CA,2022,5,Adult,Confirmed,hospital,12377
CA,2022,5,Adult,Confirmed,patients,8458
CA,2022,5,Adult,Suspected,hospital,12129
CA,2022,5,Adult,Suspected,patients,11264
CA,2022,5,Pediatric,Confirmed,hospital,12075
CA,2022,5,Pediatric,Confirmed,patients,431
CA,2022,5,Pediatric,Suspected,hospital,12108
CA,2022,5,Pediatric,Suspected,patients,343
CA,2022,6,Adult,Confirmed,hospital,12012
CA,2022,6,Adult,Confirmed,patients,14795
CA,2022,6,Adult,Suspected,hospital,11772
CA,2022,6,Adult,Suspected,patients,11339
CA,2022,6,Pediatric,Confirmed,hospital,11741
CA,2022,6,Pediatric,Confirmed,patients,724
CA,2022,6,Pediatric,Suspected,hospital,11750
CA,2022,6,Pediatric,Suspected,patients,396
CA,2022,7,Adult,Confirmed,hospital,12442
CA,2022,7,Adult,Confirmed,patients,21250
CA,2022,7,Adult,Suspected,hospital,12194
CA,2022,7,Adult,Suspected,patients,10836
CA,2022,7,Pediatric,Confirmed,hospital,12167
CA,2022,7,Pediatric,Confirmed,patients,908
CA,2022,7,Pediatric,Suspected,hospital,12176
CA,2022,7,Pediatric,Suspected,patients,380
CA,2022,8,Adult,Confirmed,hospital,12227
CA,2022,8,Adult,Confirmed,patients,17120
CA,2022,8,Adult,Suspected,hospital,11979
CA,2022,8,Adult,Suspected,patients,9491
CA,2022,8,Pediatric,Confirmed,hospital,11967
CA,2022,8,Pediatric,Confirmed,patients,805
CA,2022,8,Pediatric,Suspected,hospital,11732
CA,2022,8,Pediatric,Suspected,patients,470
CA,2022,9,Adult,Confirmed,hospital,11570
CA,2022,9,Adult,Confirmed,patients,11357
CA,2022,9,Adult,Suspected,hospital,11330
CA,2022,9,Adult,Suspected,patients,8902
CA,2022,9,Pediatric,Confirmed,hospital,11260
CA,2022,9,Pediatric,Confirmed,patients,407
CA,2022,9,Pediatric,Suspected,hospital,10785
CA,2022,9,Pediatric,Suspected,patients,493
CA,2022,10,Adult,Confirmed,hospital,11997
CA,2022,10,Adult,Confirmed,patients,8157
CA,2022,10,Adult,Suspected,hospital,11749
CA,2022,10,Adult,Suspected,patients,8782
CA,2022,10,Pediatric,Confirmed,hospital,11657
CA,2022,10,Pediatric,Confirmed,patients,256
CA,2022,10,Pediatric,Suspected,hospital,11399
CA,2022,10,Pediatric,Suspected,patients,540
CA,2022,11,Adult,Confirmed,hospital,11436
CA,2022,11,Adult,Confirmed,patients,12427
CA,2022,11,Adult,Suspected,hospital,11196
CA,2022,11,Adult,Suspected,patients,9745
CA,2022,11,Pediatric,Confirmed,hospital,11167
CA,2022,11,Pediatric,Confirmed,patients,399
CA,2022,11,Pediatric,Suspected,hospital,10948
CA,2022,11,Pediatric,Suspected,patients,542
CA,2022,12,Adult,Confirmed,hospital,11389
CA,2022,12,Adult,Confirmed,patients,21924
CA,2022,12,Adult,Suspected,hospital,11277
CA,2022,12,Adult,Suspected,patients,11000
CA,2022,12,Pediatric,Confirmed,hospital,11130
CA,2022,12,Pediatric,Confirmed,patients,669
CA,2022,12,Pediatric,Suspected,hospital,11109
CA,2022,12,Pediatric,Suspected,patients,525
CA,2023,1,Adult,Confirmed,hospital,11240
CA,2023,1,Adult,Confirmed,patients,15490
CA,2023,1,Adult,Suspected,hospital,11240
CA,2023,1,Adult,Suspected,patients,10258
CA,2023,1,Pediatric,Confirmed,hospital,10987
CA,2023,1,Pediatric,Confirmed,patients,506
CA,2023,1,Pediatric,Suspected,hospital,10970
CA,2023,1,Pediatric,Suspected,patients,427
CA,2023,2,Adult,Confirmed,hospital,10191
CA,2023,2,Adult,Confirmed,patients,11654
CA,2023,2,Adult,Suspected,hospital,10191
CA,2023,2,Adult,Suspected,patients,8691
CA,2023,2,Pediatric,Confirmed,hospital,9962
CA,2023,2,Pediatric,Confirmed,patients,388
CA,2023,2,Pediatric,Suspected,hospital,9947
CA,2023,2,Pediatric,Suspected,patients,377
CA,2023,3,Adult,Confirmed,hospital,11309
CA,2023,3,Adult,Confirmed,patients,10024
CA,2023,3,Adult,Suspected,hospital,11309
CA,2023,3,Adult,Suspected,patients,9536
CA,2023,3,Pediatric,Confirmed,hospital,11057
CA,2023,3,Pediatric,Confirmed,patients,303
CA,2023,3,Pediatric,Suspected,hospital,11041
CA,2023,3,Pediatric,Suspected,patients,309
CA,2023,4,Adult,Confirmed,hospital,10933
CA,2023,4,Adult,Confirmed,patients,7092
CA,2023,4,Adult,Suspected,hospital,10933
CA,2023,4,Adult,Suspected,patients,7240
CA,2023,4,Pediatric,Confirmed,hospital,10690
CA,2023,4,Pediatric,Confirmed,patients,192
CA,2023,4,Pediatric,Suspected,hospital,10675
CA,2023,4,Pediatric,Suspected,patients,211
CA,2023,5,Adult,Confirmed,hospital,11203
CA,2023,5,Adult,Confirmed,patients,5764
CA,2023,5,Adult,Suspected,hospital,11203
CA,2023,5,Adult,Suspected,patients,5294
CA,2023,5,Pediatric,Confirmed,hospital,10954
CA,2023,5,Pediatric,Confirmed,patients,179
CA,2023,5,Pediatric,Suspected,hospital,10951
CA,2023,5,Pediatric,Suspected,patients,199
CA,2023,6,Adult,Confirmed,hospital,10810
CA,2023,6,Adult,Confirmed,patients,5054
CA,2023,6,Adult,Suspected,hospital,7488
CA,2023,6,Adult,Suspected,patients,2532
CA,2023,6,Pediatric,Confirmed,hospital,10570
CA,2023,6,Pediatric,Confirmed,patients,139
CA,2023,6,Pediatric,Suspected,hospital,7008
CA,2023,6,Pediatric,Suspected,patients,119
CA,2023,7,Adult,Confirmed,hospital,11120
CA,2023,7,Adult,Confirmed,patients,5540
CA,2023,7,Adult,Suspected,hospital,5773
CA,2023,7,Adult,Suspected,patients,1475
CA,2023,7,Pediatric,Confirmed,hospital,10880
CA,2023,7,Pediatric,Confirmed,patients,194
CA,2023,7,Pediatric,Suspected,hospital,5191
CA,2023,7,Pediatric,Suspected,patients,73
CA,2023,8,Adult,Confirmed,hospital,11056
CA,2023,8,Adult,Confirmed,patients,9595
CA,2023,8,Adult,Suspected,hospital,5579
CA,2023,8,Adult,Suspected,patients,1845
CA,2023,8,Pediatric,Confirmed,hospital,10824
CA,2023,8,Pediatric,Confirmed,patients,395
CA,2023,8,Pediatric,Suspected,hospital,5096
CA,2023,8,Pediatric,Suspected,patients,97
CA,2023,9,Adult,Confirmed,hospital,10950
CA,2023,9,Adult,Confirmed,patients,10607
CA,2023,9,Adult,Suspected,hospital,5561
CA,2023,9,Adult,Suspected,patients,1849
CA,2023,9,Pediatric,Confirmed,hospital,10709
CA,2023,9,Pediatric,Confirmed,patients,379
CA,2023,9,Pediatric,Suspected,hospital,4978
CA,2023,9,Pediatric,Suspected,patients,73
CA,2023,10,Adult,Confirmed,hospital,10007
CA,2023,10,Adult,Confirmed,patients,6871
CA,2023,10,Adult,Suspected,hospital,5091
CA,2023,10,Adult,Suspected,patients,1778
CA,2023,10,Pediatric,Confirmed,hospital,9780
CA,2023,10,Pediatric,Confirmed,patients,230
CA,2023,10,Pediatric,Suspected,hospital,4544
CA,2023,10,Pediatric,Suspected,patients,71
CO,2020,3,Adult,Confirmed,hospital,0
CO,2020,3,Adult,Confirmed,patients,0
CO,2020,3,Adult,Suspected,hospital,0
CO,2020,3,Adult,Suspected,patients,0
CO,2020,3,Pediatric,Confirmed,hospital,0
CO,2020,3,Pediatric,Confirmed,patients,0
CO,2020,3,Pediatric,Suspected,hospital,0
CO,2020,3,Pediatric,Suspected,patients,0
CO,2020,4,Adult,Confirmed,hospital,0
CO,2020,4,Adult,Confirmed,patients,0
CO,2020,4,Adult,Suspected,hospital,0
CO,2020,4,Adult,Suspected,patients,0
CO,2020,4,Pediatric,Confirmed,hospital,0
CO,2020,4,Pediatric,Confirmed,patients,0
CO,2020,4,Pediatric,Suspected,hospital,0
CO,2020,4,Pediatric,Suspected,patients,0
CO,2020,5,Adult,Confirmed,hospital,0
CO,2020,5,Adult,Confirmed,patients,0
CO,2020,5,Adult,Suspected,hospital,0
CO,2020,5,Adult,Suspected,patients,0
CO,2020,5,Pediatric,Confirmed,hospital,0
CO,2020,5,Pediatric,Confirmed,patients,0
CO,2020,5,Pediatric,Suspected,hospital,0
CO,2020,5,Pediatric,Suspected,patients,0
CO,2020,6,Adult,Confirmed,hospital,0
CO,2020,6,Adult,Confirmed,patients,0
CO,2020,6,Adult,Suspected,hospital,0
CO,2020,6,Adult,Suspected,patients,0
CO,2020,6,Pediatric,Confirmed,hospital,0
CO,2020,6,Pediatric,Confirmed,patients,0
CO,2020,6,Pediatric,Suspected,hospital,0
CO,2020,6,Pediatric,Suspected,patients,0
CO,2020,7,Adult,Confirmed,hospital,1229
CO,2020,7,Adult,Confirmed,patients,708
CO,2020,7,Adult,Suspected,hospital,1086
CO,2020,7,Adult,Suspected,patients,1323
CO,2020,7,Pediatric,Confirmed,hospital,1192
CO,2020,7,Pediatric,Confirmed,patients,10
CO,2020,7,Pediatric,Suspected,hospital,1056
CO,2020,7,Pediatric,Suspected,patients,22
CO,2020,8,Adult,Confirmed,hospital,2812
CO,2020,8,Adult,Confirmed,patients,991
CO,2020,8,Adult,Suspected,hospital,2723
CO,2020,8,Adult,Suspected,patients,2416
CO,2020,8,Pediatric,Confirmed,hospital,2440
CO,2020,8,Pediatric,Confirmed,patients,38
CO,2020,8,Pediatric,Suspected,hospital,2355
CO,2020,8,Pediatric,Suspected,patients,136
CO,2020,9,Adult,Confirmed,hospital,2998
CO,2020,9,Adult,Confirmed,patients,679
CO,2020,9,Adult,Suspected,hospital,2938
CO,2020,9,Adult,Suspected,patients,2279
CO,2020,9,Pediatric,Confirmed,hospital,2599
CO,2020,9,Pediatric,Confirmed,patients,38
CO,2020,9,Pediatric,Suspected,hospital,2582
CO,2020,9,Pediatric,Suspected,patients,174
CO,2020,10,Adult,Confirmed,hospital,3096
CO,2020,10,Adult,Confirmed,patients,2131
CO,2020,10,Adult,Suspected,hospital,3034
CO,2020,10,Adult,Suspected,patients,2787
CO,2020,10,Pediatric,Confirmed,hospital,2927
CO,2020,10,Pediatric,Confirmed,patients,77
CO,2020,10,Pediatric,Suspected,hospital,2894
CO,2020,10,Pediatric,Suspected,patients,188
CO,2020,11,Adult,Confirmed,hospital,3027
CO,2020,11,Adult,Confirmed,patients,6757
CO,2020,11,Adult,Suspected,hospital,2967
CO,2020,11,Adult,Suspected,patients,3922
CO,2020,11,Pediatric,Confirmed,hospital,2958
CO,2020,11,Pediatric,Confirmed,patients,128
CO,2020,11,Pediatric,Suspected,hospital,2958
CO,2020,11,Pediatric,Suspected,patients,282
CO,2020,12,Adult,Confirmed,hospital,3145
CO,2020,12,Adult,Confirmed,patients,6302
CO,2020,12,Adult,Suspected,hospital,3083
CO,2020,12,Adult,Suspected,patients,2835
CO,2020,12,Pediatric,Confirmed,hospital,3083
CO,2020,12,Pediatric,Confirmed,patients,120
CO,2020,12,Pediatric,Suspected,hospital,3083
CO,2020,12,Pediatric,Suspected,patients,276
CO,2021,1,Adult,Confirmed,hospital,3163
CO,2021,1,Adult,Confirmed,patients,3682
CO,2021,1,Adult,Suspected,hospital,3101
CO,2021,1,Adult,Suspected,patients,2117
CO,2021,1,Pediatric,Confirmed,hospital,3101
CO,2021,1,Pediatric,Confirmed,patients,98
CO,2021,1,Pediatric,Suspected,hospital,3101
CO,2021,1,Pediatric,Suspected,patients,252
CO,2021,2,Adult,Confirmed,hospital,2868
CO,2021,2,Adult,Confirmed,patients,2039
CO,2021,2,Adult,Suspected,hospital,2812
CO,2021,2,Adult,Suspected,patients,1432
CO,2021,2,Pediatric,Confirmed,hospital,2812
CO,2021,2,Pediatric,Confirmed,patients,106
CO,2021,2,Pediatric,Suspected,hospital,2812
CO,2021,2,Pediatric,Suspected,patients,253
CO,2021,3,Adult,Confirmed,hospital,3165
CO,2021,3,Adult,Confirmed,patients,1794
CO,2021,3,Adult,Suspected,hospital,3103
CO,2021,3,Adult,Suspected,patients,1465
CO,2021,3,Pediatric,Confirmed,hospital,3103
CO,2021,3,Pediatric,Confirmed,patients,61
CO,2021,3,Pediatric,Suspected,hospital,3103
CO,2021,3,Pediatric,Suspected,patients,265
CO,2021,4,Adult,Confirmed,hospital,3083
CO,2021,4,Adult,Confirmed,patients,2646
CO,2021,4,Adult,Suspected,hospital,3023
CO,2021,4,Adult,Suspected,patients,1463
CO,2021,4,Pediatric,Confirmed,hospital,3023
CO,2021,4,Pediatric,Confirmed,patients,83
CO,2021,4,Pediatric,Suspected,hospital,3023
CO,2021,4,Pediatric,Suspected,patients,308
CO,2021,5,Adult,Confirmed,hospital,3175
CO,2021,5,Adult,Confirmed,patients,2839
CO,2021,5,Adult,Suspected,hospital,3113
CO,2021,5,Adult,Suspected,patients,1389
CO,2021,5,Pediatric,Confirmed,hospital,3113
CO,2021,5,Pediatric,Confirmed,patients,100
CO,2021,5,Pediatric,Suspected,hospital,3113
CO,2021,5,Pediatric,Suspected,patients,324
CO,2021,6,Adult,Confirmed,hospital,3084
CO,2021,6,Adult,Confirmed,patients,1447
CO,2021,6,Adult,Suspected,hospital,3024
CO,2021,6,Adult,Suspected,patients,1317
CO,2021,6,Pediatric,Confirmed,hospital,3024
CO,2021,6,Pediatric,Confirmed,patients,59
CO,2021,6,Pediatric,Suspected,hospital,3024
CO,2021,6,Pediatric,Suspected,patients,338
CO,2021,7,Adult,Confirmed,hospital,3204
CO,2021,7,Adult,Confirmed,patients,1624
CO,2021,7,Adult,Suspected,hospital,3142
CO,2021,7,Adult,Suspected,patients,1246
CO,2021,7,Pediatric,Confirmed,hospital,3142
CO,2021,7,Pediatric,Confirmed,patients,73
CO,2021,7,Pediatric,Suspected,hospital,3142
CO,2021,7,Pediatric,Suspected,patients,298
CO,2021,8,Adult,Confirmed,hospital,3191
CO,2021,8,Adult,Confirmed,patients,3236
CO,2021,8,Adult,Suspected,hospital,3129
CO,2021,8,Adult,Suspected,patients,1739
CO,2021,8,Pediatric,Confirmed,hospital,3129
CO,2021,8,Pediatric,Confirmed,patients,112
CO,2021,8,Pediatric,Suspected,hospital,3129
CO,2021,8,Pediatric,Suspected,patients,525
CO,2021,9,Adult,Confirmed,hospital,3108
CO,2021,9,Adult,Confirmed,patients,4047
CO,2021,9,Adult,Suspected,hospital,3048
CO,2021,9,Adult,Suspected,patients,2080
CO,2021,9,Pediatric,Confirmed,hospital,3048
CO,2021,9,Pediatric,Confirmed,patients,156
CO,2021,9,Pediatric,Suspected,hospital,3048
CO,2021,9,Pediatric,Suspected,patients,616
CO,2021,10,Adult,Confirmed,hospital,3210
CO,2021,10,Adult,Confirmed,patients,5289
CO,2021,10,Adult,Suspected,hospital,3148
CO,2021,10,Adult,Suspected,patients,2484
CO,2021,10,Pediatric,Confirmed,hospital,3148
CO,2021,10,Pediatric,Confirmed,patients,170
CO,2021,10,Pediatric,Suspected,hospital,3148
CO,2021,10,Pediatric,Suspected,patients,466
CO,2021,11,Adult,Confirmed,hospital,3092
CO,2021,11,Adult,Confirmed,patients,6765
CO,2021,11,Adult,Suspected,hospital,3032
CO,2021,11,Adult,Suspected,patients,2109
CO,2021,11,Pediatric,Confirmed,hospital,3032
CO,2021,11,Pediatric,Confirmed,patients,197
CO,2021,11,Pediatric,Suspected,hospital,3032
CO,2021,11,Pediatric,Suspected,patients,395
CO,2021,12,Adult,Confirmed,hospital,3227
CO,2021,12,Adult,Confirmed,patients,5637
CO,2021,12,Adult,Suspected,hospital,3165
CO,2021,12,Adult,Suspected,patients,2229
CO,2021,12,Pediatric,Confirmed,hospital,3165
CO,2021,12,Pediatric,Confirmed,patients,224
CO,2021,12,Pediatric,Suspected,hospital,3165
CO,2021,12,Pediatric,Suspected,patients,413
CO,2022,1,Adult,Confirmed,hospital,3221
CO,2022,1,Adult,Confirmed,patients,9010
CO,2022,1,Adult,Suspected,hospital,3159
CO,2022,1,Adult,Suspected,patients,3039
CO,2022,1,Pediatric,Confirmed,hospital,3153
CO,2022,1,Pediatric,Confirmed,patients,637
CO,2022,1,Pediatric,Suspected,hospital,3153
CO,2022,1,Pediatric,Suspected,patients,451
CO,2022,2,Adult,Confirmed,hospital,2907
CO,2022,2,Adult,Confirmed,patients,2725
CO,2022,2,Adult,Suspected,hospital,2851
CO,2022,2,Adult,Suspected,patients,2268
CO,2022,2,Pediatric,Confirmed,hospital,2851
CO,2022,2,Pediatric,Confirmed,patients,201
CO,2022,2,Pediatric,Suspected,hospital,2851
CO,2022,2,Pediatric,Suspected,patients,269
CO,2022,3,Adult,Confirmed,hospital,3212
CO,2022,3,Adult,Confirmed,patients,737
CO,2022,3,Adult,Suspected,hospital,3150
CO,2022,3,Adult,Suspected,patients,1362
CO,2022,3,Pediatric,Confirmed,hospital,3150
CO,2022,3,Pediatric,Confirmed,patients,72
CO,2022,3,Pediatric,Suspected,hospital,3150
CO,2022,3,Pediatric,Suspected,patients,282
CO,2022,4,Adult,Confirmed,hospital,3136
CO,2022,4,Adult,Confirmed,patients,565
CO,2022,4,Adult,Suspected,hospital,3076
CO,2022,4,Adult,Suspected,patients,920
CO,2022,4,Pediatric,Confirmed,hospital,3076
CO,2022,4,Pediatric,Confirmed,patients,69
CO,2022,4,Pediatric,Suspected,hospital,3076
CO,2022,4,Pediatric,Suspected,patients,304
CO,2022,5,Adult,Confirmed,hospital,3223
CO,2022,5,Adult,Confirmed,patients,1705
CO,2022,5,Adult,Suspected,hospital,3161
CO,2022,5,Adult,Suspected,patients,1052
CO,2022,5,Pediatric,Confirmed,hospital,3161
CO,2022,5,Pediatric,Confirmed,patients,105
CO,2022,5,Pediatric,Suspected,hospital,3161
CO,2022,5,Pediatric,Suspected,patients,248
CO,2022,6,Adult,Confirmed,hospital,3137
CO,2022,6,Adult,Confirmed,patients,2485
CO,2022,6,Adult,Suspected,hospital,3077
CO,2022,6,Adult,Suspected,patients,1067
CO,2022,6,Pediatric,Confirmed,hospital,3077
CO,2022,6,Pediatric,Confirmed,patients,145
CO,2022,6,Pediatric,Suspected,hospital,3077
CO,2022,6,Pediatric,Suspected,patients,261
CO,2022,7,Adult,Confirmed,hospital,3246
CO,2022,7,Adult,Confirmed,patients,2556
CO,2022,7,Adult,Suspected,hospital,3184
CO,2022,7,Adult,Suspected,patients,1072
CO,2022,7,Pediatric,Confirmed,hospital,3184
CO,2022,7,Pediatric,Confirmed,patients,183
CO,2022,7,Pediatric,Suspected,hospital,3184
CO,2022,7,Pediatric,Suspected,patients,383
CO,2022,8,Adult,Confirmed,hospital,3148
CO,2022,8,Adult,Confirmed,patients,1777
CO,2022,8,Adult,Suspected,hospital,3086
CO,2022,8,Adult,Suspected,patients,939
CO,2022,8,Pediatric,Confirmed,hospital,3086
CO,2022,8,Pediatric,Confirmed,patients,88
CO,2022,8,Pediatric,Suspected,hospital,3086
CO,2022,8,Pediatric,Suspected,patients,303
CO,2022,9,Adult,Confirmed,hospital,2857
CO,2022,9,Adult,Confirmed,patients,1187
CO,2022,9,Adult,Suspected,hospital,2797
CO,2022,9,Adult,Suspected,patients,919
CO,2022,9,Pediatric,Confirmed,hospital,2797
CO,2022,9,Pediatric,Confirmed,patients,85
CO,2022,9,Pediatric,Suspected,hospital,2797
CO,2022,9,Pediatric,Suspected,patients,249
CO,2022,10,Adult,Confirmed,hospital,2965
CO,2022,10,Adult,Confirmed,patients,1255
CO,2022,10,Adult,Suspected,hospital,2903
CO,2022,10,Adult,Suspected,patients,904
CO,2022,10,Pediatric,Confirmed,hospital,2903
CO,2022,10,Pediatric,Confirmed,patients,69
CO,2022,10,Pediatric,Suspected,hospital,2903
CO,2022,10,Pediatric,Suspected,patients,278
CO,2022,11,Adult,Confirmed,hospital,2854
CO,2022,11,Adult,Confirmed,patients,2846
CO,2022,11,Adult,Suspected,hospital,2794
CO,2022,11,Adult,Suspected,patients,1109
CO,2022,11,Pediatric,Confirmed,hospital,2794
CO,2022,11,Pediatric,Confirmed,patients,150
CO,2022,11,Pediatric,Suspected,hospital,2794
CO,2022,11,Pediatric,Suspected,patients,233
CO,2022,12,Adult,Confirmed,hospital,2964
CO,2022,12,Adult,Confirmed,patients,2569
CO,2022,12,Adult,Suspected,hospital,2936
CO,2022,12,Adult,Suspected,patients,1226
CO,2022,12,Pediatric,Confirmed,hospital,2904
CO,2022,12,Pediatric,Confirmed,patients,135
CO,2022,12,Pediatric,Suspected,hospital,2904
CO,2022,12,Pediatric,Suspected,patients,177
CO,2023,1,Adult,Confirmed,hospital,2950
CO,2023,1,Adult,Confirmed,patients,1347
CO,2023,1,Adult,Suspected,hospital,2950
CO,2023,1,Adult,Suspected,patients,1078
CO,2023,1,Pediatric,Confirmed,hospital,2888
CO,2023,1,Pediatric,Confirmed,patients,82
CO,2023,1,Pediatric,Suspected,hospital,2888
CO,2023,1,Pediatric,Suspected,patients,143
CO,2023,2,Adult,Confirmed,hospital,2655
CO,2023,2,Adult,Confirmed,patients,1200
CO,2023,2,Adult,Suspected,hospital,2655
CO,2023,2,Adult,Suspected,patients,1005
CO,2023,2,Pediatric,Confirmed,hospital,2599
CO,2023,2,Pediatric,Confirmed,patients,104
CO,2023,2,Pediatric,Suspected,hospital,2599
CO,2023,2,Pediatric,Suspected,patients,186
CO,2023,3,Adult,Confirmed,hospital,2951
CO,2023,3,Adult,Confirmed,patients,1282
CO,2023,3,Adult,Suspected,hospital,2951
CO,2023,3,Adult,Suspected,patients,1018
CO,2023,3,Pediatric,Confirmed,hospital,2889
CO,2023,3,Pediatric,Confirmed,patients,80
CO,2023,3,Pediatric,Suspected,hospital,2889
CO,2023,3,Pediatric,Suspected,patients,264
CO,2023,4,Adult,Confirmed,hospital,2872
CO,2023,4,Adult,Confirmed,patients,879
CO,2023,4,Adult,Suspected,hospital,2872
CO,2023,4,Adult,Suspected,patients,921
CO,2023,4,Pediatric,Confirmed,hospital,2812
CO,2023,4,Pediatric,Confirmed,patients,38
CO,2023,4,Pediatric,Suspected,hospital,2812
CO,2023,4,Pediatric,Suspected,patients,121
CO,2023,5,Adult,Confirmed,hospital,2966
CO,2023,5,Adult,Confirmed,patients,605
CO,2023,5,Adult,Suspected,hospital,2966
CO,2023,5,Adult,Suspected,patients,847
CO,2023,5,Pediatric,Confirmed,hospital,2904
CO,2023,5,Pediatric,Confirmed,patients,21
CO,2023,5,Pediatric,Suspected,hospital,2904
CO,2023,5,Pediatric,Suspected,patients,91
CO,2023,6,Adult,Confirmed,hospital,2872
CO,2023,6,Adult,Confirmed,patients,377
CO,2023,6,Adult,Suspected,hospital,1839
CO,2023,6,Adult,Suspected,patients,474
CO,2023,6,Pediatric,Confirmed,hospital,2812
CO,2023,6,Pediatric,Confirmed,patients,16
CO,2023,6,Pediatric,Suspected,hospital,1744
CO,2023,6,Pediatric,Suspected,patients,60
CO,2023,7,Adult,Confirmed,hospital,2970
CO,2023,7,Adult,Confirmed,patients,346
CO,2023,7,Adult,Suspected,hospital,1339
CO,2023,7,Adult,Suspected,patients,321
CO,2023,7,Pediatric,Confirmed,hospital,2910
CO,2023,7,Pediatric,Confirmed,patients,11
CO,2023,7,Pediatric,Suspected,hospital,1217
CO,2023,7,Pediatric,Suspected,patients,34
CO,2023,8,Adult,Confirmed,hospital,2963
CO,2023,8,Adult,Confirmed,patients,695
CO,2023,8,Adult,Suspected,hospital,1285
CO,2023,8,Adult,Suspected,patients,342
CO,2023,8,Pediatric,Confirmed,hospital,2905
CO,2023,8,Pediatric,Confirmed,patients,38
CO,2023,8,Pediatric,Suspected,hospital,1188
CO,2023,8,Pediatric,Suspected,patients,45
CO,2023,9,Adult,Confirmed,hospital,2928
CO,2023,9,Adult,Confirmed,patients,1176
CO,2023,9,Adult,Suspected,hospital,1324
CO,2023,9,Adult,Suspected,patients,353
CO,2023,9,Pediatric,Confirmed,hospital,2868
CO,2023,9,Pediatric,Confirmed,patients,58
CO,2023,9,Pediatric,Suspected,hospital,1204
CO,2023,9,Pediatric,Suspected,patients,59
CO,2023,10,Adult,Confirmed,hospital,2664
CO,2023,10,Adult,Confirmed,patients,1563
CO,2023,10,Adult,Suspected,hospital,1218
CO,2023,10,Adult,Suspected,patients,338
CO,2023,10,Pediatric,Confirmed,hospital,2608
